Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
4/21/2021 04:20PM,210405185,E911,MEDICAL ASSIST/AMBULANCE CALL,2322 E 13TH ST,NA,NRSP
4/21/2021 04:03PM,210405177,SELF,TRAFFIC STOP / ENFORCEMENT,526-106 MAIN ST,NA,CIT
4/21/2021 03:55PM,210405173,PHONE,THEFT / FRAUD / FORGERY,230-427 CAMPUS AVE,21001706,RPT
4/21/2021 03:49PM,210405171,SELF,TRAFFIC STOP / ENFORCEMENT,S 4TH ST/S GRAND AVE,NA,WAR
4/21/2021 03:45PM,210405169,PHONE,TRAFFIC HAZARD,4700-BLK LINCOLN WAY,NA,NOR
4/21/2021 03:32PM,210405162,W911,MOTOR VEH CRASH/PROP DAMAGE,US HIGHWAY 30/S DAYTON AVE,21001705,RPT
4/21/2021 03:06PM,210405159,PHONE,MOTOR VEH CRASH/PROP DAMAGE,7TH ST/KELLOGG AVE,21001704,RPT
4/21/2021 02:45PM,210405156,PHONE,THEFT / FRAUD / FORGERY,2607 NORTHRIDGE PKWY,21001703,RPT
4/21/2021 02:07PM,210405152,PHONE,THEFT / FRAUD / FORGERY,1712 E LINCOLN WAY,NA,NOR
4/21/2021 02:05PM,210405150,PHONE,CIVIL MATTER,508 LINCOLN WAY,NA,ASC
4/21/2021 01:58PM,210405148,SELF,TRAFFIC STOP / ENFORCEMENT,600-BLK S 5TH ST,NA,CIT
4/21/2021 01:54PM,210405145,PHONE,MOTOR VEH CRASH/PROP DAMAGE,2800-BLK E 13TH ST,21001701,RPT
4/21/2021 01:38PM,210405141,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1315-103 COCONINO RD,NA,NRSP
4/21/2021 01:10PM,210405133,PHONE,MEDICAL ASSIST/AMBULANCE CALL,511 DUFF AVE,NA,DUP
4/21/2021 12:49PM,210405123,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,3911 TRIPP ST,21001702,RPT
4/21/2021 12:44PM,210405120,PHONE,TRESPASS,515 DOUGLAS AVE,21001699,RPT
4/21/2021 12:04PM,210405109,PHONE,ESCORT BUSINESS/FUNERAL,502 DOUGLAS AVE,NA,NOR
4/21/2021 11:10AM,210405099,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/ALABAMA LN,NA,WAR
4/21/2021 10:59AM,210405098,SELF,TRAFFIC STOP / ENFORCEMENT,3820 ONTARIO ST,NA,WAR
4/21/2021 10:56AM,210405097,SELF,TRAFFIC STOP / ENFORCEMENT,GARFIELD AVE/ONTARIO ST,NA,NAT
4/21/2021 10:44AM,210405095,SELF,TRAFFIC STOP / ENFORCEMENT,1317 NORTH DAKOTA AVE,NA,CIT
4/21/2021 10:31AM,210405093,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/ALABAMA LN,NA,CIT
4/21/2021 10:28AM,210405091,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4002 BERKSHIRE AVE,NA,NAT
4/21/2021 10:17AM,210405087,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/ALABAMA LN,NA,WAR
4/21/2021 10:08AM,210405084,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/GARFIELD AVE,NA,WAR
4/21/2021 09:58AM,210405081,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/GARFIELD AVE,NA,WAR
4/21/2021 09:28AM,210405076,PHONE,PARKING ENFORCEMENT/COMPLAINT,3819 HYDE AVE,NA,ASC
4/21/2021 08:53AM,210405074,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/ALABAMA LN,NA,CIT
4/21/2021 08:40AM,210405072,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/GARFIELD AVE,NA,CIT
4/21/2021 08:36AM,210405071,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,515 CLARK AVE,NA,INFO
4/21/2021 08:23AM,210405067,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/GARFIELD AVE,NA,WAR
