Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
2/16/2023 10:04PM,230205384,PHONE,EQUIPMENT/SIGN MALFUNCTION,1300-BLK HARDING AVE,NA,TOT
2/16/2023 09:50PM,230205383,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,247 SHELDON AVE,NA,NOR
2/16/2023 09:44PM,230205380,SELF,TRAFFIC STOP / ENFORCEMENT,MARSHALL AVE/LINCOLN WAY,NA,WAR
2/16/2023 09:34PM,230205375,SELF,TRAFFIC STOP / ENFORCEMENT,S GRAND AVE/LINCOLN WAY,NA,WAR
2/16/2023 09:24PM,230205373,PHONE,VANDALISM / CRIMINAL MISCHIEF,706 CLARK AVE,23000620,RPT
2/16/2023 09:22PM,230205372,SELF,TRAFFIC STOP / ENFORCEMENT,GRAND AVE/16TH ST,NA,WAR
2/16/2023 08:56PM,230205369,PHONE,HIT & RUN PROPERTY DAMAGE,2308 DONALD ST,NA,INFO
2/16/2023 08:55PM,230205368,PHONE,BURGLARY IN PROGRESS,706 CLARK AVE,NA,ASC
2/16/2023 08:43PM,230205363,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3709-311 TRIPP ST,NA,NRSP
2/16/2023 08:41PM,230205361,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2429 HAMILTON DR,NA,NRSP
2/16/2023 08:39PM,230205359,SELF,TRAFFIC STOP / ENFORCEMENT,20TH ST/DUFF AVE,NA,CIT
2/16/2023 08:28PM,230205357,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,3115-110 PERIDOT AVE,NA,NOR
2/16/2023 08:16PM,230205356,SELF,TRAFFIC STOP / ENFORCEMENT,DUFF AVE/14TH ST,NA,WAR
2/16/2023 07:54PM,230205353,PHONE,GENERAL ALARM BANK / RESIDENTI,637-101 LINCOLN WAY,NA,BIL
2/16/2023 07:33PM,230205348,PHONE,PARKING ENFORCEMENT/COMPLAINT,3643 STORY ST,NA,NOR
2/16/2023 07:11PM,230205338,PHONE,HIT & RUN PERSONAL INJURY,WEST ST/HYLAND AVE,23000619,RPT
2/16/2023 07:05PM,230205336,PHONE,MEDICAL ASSIST/AMBULANCE CALL,528-102 BILLY SUNDAY RD,NA,NRSP
2/16/2023 06:07PM,230205327,SELF,OUTREACH,2801 GRAND AVE,NA,ASC
2/16/2023 05:57PM,230205324,PHONE,GENERAL ALARM BANK / RESIDENTI,2801-1115 GRAND AVE,NA,BIL
2/16/2023 05:44PM,230205320,PHONE,GENERAL ASSAULT,225 S KELLOGG AVE,NA,NOR
2/16/2023 05:38PM,230205317,PHONE,PRIVATE TOW,2108 GREELEY ST,NA,PTOW
2/16/2023 05:30PM,230205314,PHONE,PRIVATE TOW,615-117 S DAYTON AVE,NA,PTOW
2/16/2023 05:30PM,230205314,PHONE,PRIVATE TOW,615-117 S DAYTON AVE,NA,PTOW
2/16/2023 05:12PM,230205309,PHONE,CIVIL MATTER,520 E LINCOLN WAY,NA,INFO
2/16/2023 04:52PM,230205303,PHONE,DISORDERLY CONDUCT,1121 TOP O HOLLOW RD,NA,NOR
2/16/2023 04:34PM,230205296,PHONE,PARKING ENFORCEMENT/COMPLAINT,4300-BLK WESTBROOK DR,NA,INFO
2/16/2023 04:21PM,230205292,PHONE,MEDICAL ASSIST/AMBULANCE CALL,318-211 E LINCOLN WAY,NA,NRSP
2/16/2023 03:59PM,230205283,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2525-211 BOBCAT DR,NA,NRSP
2/16/2023 03:56PM,230205279,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2901-126 WESSEX DR,NA,NRSP
2/16/2023 03:50PM,230205276,PHONE,VEHICLE IN DITCH,US HIGHWAY 30/UNIVERSITY BLVD,NA,NOR
2/16/2023 03:50PM,230205276,PHONE,VEHICLE IN DITCH,US HIGHWAY 30/UNIVERSITY BLVD,NA,NOR
2/16/2023 03:47PM,230205275,SELF,MOTORIST ASSISTANCE,MORTENSEN RD/STATE AVE,NA,NOR
2/16/2023 03:33PM,230205269,PHONE,CIVIL MATTER,2633 COLT ST,NA,ASC
2/16/2023 03:26PM,230205266,PHONE,CITIZEN CONTACT,515 CLARK AVE,NA,NOR
2/16/2023 03:11PM,230205260,PHONE,VEHICLE IN DITCH,US HIGHWAY 30/UNIVERSITY BLVD,NA,NOR
2/16/2023 03:00PM,230205255,PHONE,TRESPASS,611 KELLOGG AVE,NA,NOR
2/16/2023 02:55PM,230205253,PHONE,MOTOR VEH CRASH/PROP DAMAGE,200-BLK SHELDON AVE,23000618,RPT
2/16/2023 02:54PM,230205251,PHONE,CIVIL MATTER,2716 COTTONWOOD RD,NA,ASC
2/16/2023 02:28PM,230205243,PHONE,MOTOR VEH CRASH/PROP DAMAGE,1200-BLK MCKINLEY DR,NA,REF
2/16/2023 02:17PM,230205240,PHONE,MOTOR VEH CRASH/PROP DAMAGE,2700-BLK E 13TH ST,NA,ASC
2/16/2023 02:12PM,230205235,E911,MEDICAL ASSIST/AMBULANCE CALL,1816 PHILADELPHIA ST,NA,ACC
2/16/2023 01:39PM,230205228,PHONE,VEHICLE IN DITCH,E 13TH ST/INTERSTATE 35 RAMP,NA,ASC
2/16/2023 01:07PM,230205206,PHONE,MOTOR VEH CRASH/PROP DAMAGE,LINCOLN WAY/BEACH AVE,NA,TOT
2/16/2023 01:02PM,230205204,PHONE,MOTOR VEH CRASH/PROP DAMAGE,619 BURNETT AVE,NA,NOR
2/16/2023 12:59PM,230205200,PHONE,MOTOR VEH CRASH/PROP DAMAGE,HYLAND AVE/OAKLAND ST,23000616,RPT
2/16/2023 12:55PM,230205195,PHONE,MOTOR VEH CRASH/PROP DAMAGE,S 16TH ST/S GRAND AVE,23000617,RPT
2/16/2023 12:47PM,230205190,PHONE,MOTOR VEH CRASH/PROP DAMAGE,LINCOLN WAY/BEACH AVE,NA,ASC
2/16/2023 12:40PM,230205185,PHONE,MOTOR VEH CRASH / INJURY,US HIGHWAY 69/265TH ST,NA,NOR
2/16/2023 12:27PM,230205177,PHONE,MOTOR VEH CRASH / INJURY,ASH AVE/LINCOLN WAY,23000615,RPT
2/16/2023 12:15PM,230205170,PHONE,MOTOR VEH CRASH / UNK INJURY,114 MM INTERSTATE 35 S,NA,NRSP
2/16/2023 12:11PM,230205168,PHONE,MOTOR VEH CRASH/PROP DAMAGE,LINCOLN WAY/S KELLOGG AVE,23000614,RPT
2/16/2023 12:08PM,230205166,PHONE,VEHICLE IN DITCH,US HIGHWAY 30/UNIVERSITY BLVD,NA,NOR
2/16/2023 12:06PM,230205165,PHONE,GENERAL ALARM BANK / RESIDENTI,3910 LINCOLN WAY,NA,BIL
2/16/2023 12:02PM,230205164,PHONE,MOTOR VEH CRASH/PROP DAMAGE,SE 5TH ST/S DAYTON AVE,23000612,RPT
2/16/2023 11:58AM,230205163,PHONE,MOTOR VEH CRASH/PROP DAMAGE,113 MM INTERSTATE 35 S,NA,NOR
2/16/2023 11:57AM,230205162,PHONE,MOTOR VEH CRASH/PROP DAMAGE,114 MM INTERSTATE 35 S,NA,NRSP
2/16/2023 11:57AM,230205160,PHONE,MOTOR VEH CRASH/PROP DAMAGE,12TH ST/BURNETT AVE,23000613,RPT
2/16/2023 11:56AM,230205159,PHONE,MOTOR VEH CRASH/PROP DAMAGE,114 MM INTERSTATE 35 S,NA,TOT
2/16/2023 11:53AM,230205158,PHONE,MOTOR VEH CRASH/PROP DAMAGE,2005 24TH ST,NA,NOR
2/16/2023 11:44AM,230205156,PHONE,MOTOR VEH CRASH/PROP DAMAGE,100-BLK LINCOLN WAY,23000611,RPT
2/16/2023 11:35AM,230205155,PHONE,VEHICLE IN DITCH,1100-BLK E 13TH ST,NA,NOR
2/16/2023 11:34AM,230205154,PHONE,SEVERE WEATHER CONDITIONS,515 CLARK AVE,NA,INFO
2/16/2023 11:23AM,230205149,PHONE,MOTOR VEH CRASH/PROP DAMAGE,US HIGHWAY 30/UNIVERSITY BLVD,23000610,RPT
2/16/2023 11:07AM,230205138,PHONE,ESCORT BUSINESS/FUNERAL,502 DOUGLAS AVE,NA,INFO
2/16/2023 11:03AM,230205136,PHONE,MOTOR VEH CRASH/PROP DAMAGE,SHELDON AVE/UNION DR,NA,ASC
2/16/2023 11:03AM,230205134,SELF,TRAFFIC STOP / ENFORCEMENT,2075 UNIVERSITY BLVD,NA,NOR
2/16/2023 11:02AM,230205132,PHONE,MOTOR VEH CRASH / MINOR INJURY,10TH ST/GRAND AVE,23000609,RPT
2/16/2023 11:01AM,230205131,PHONE,MOTOR VEH CRASH/PROP DAMAGE,10TH ST/GRAND AVE,NA,DUP
2/16/2023 10:58AM,230205127,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1325 COCONINO RD,NA,DUP
2/16/2023 10:46AM,230205118,PHONE,MOTOR VEH CRASH/PROP DAMAGE,MORTENSEN PKWY/LITTLE BLUESTEM CT,23000608,RPT
2/16/2023 10:37AM,230205113,PHONE,HARASSMENT,2627-6 KENT AVE,NA,NOR
2/16/2023 10:31AM,230205110,PHONE,VEHICLE IN DITCH,146 MM US HIGHWAY 30 E,NA,NOR
2/16/2023 09:50AM,230205101,PHONE,ESCORT BUSINESS/FUNERAL,516 KELLOGG AVE,NA,NOR
2/16/2023 09:42AM,230205098,SELF,OUTREACH,2229 LINCOLN WAY,NA,ASC
2/16/2023 09:13AM,230205093,PHONE,GENERAL ASSAULT,703 BURNETT AVE,23000607,RPT
2/16/2023 08:59AM,230205089,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,803 E LINCOLN WAY,NA,NOR
2/16/2023 08:37AM,230205081,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2519 CHAMBERLAIN ST,NA,NOR
2/16/2023 08:32AM,230205079,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,3914-202 MARICOPA DR,NA,ASC
2/16/2023 07:54AM,230205066,SELF,MEDICAL ASSIST/AMBULANCE CALL,1111 DUFF AVE,NA,GIE
2/16/2023 06:38AM,230205059,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,S 2ND ST/S KELLOGG AVE,NA,NOR
