Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
1/18/2022 10:30PM,220104469,PHONE,DISTURBANCE & NOISE PARTY,128 HICKORY DR,NA,ASC
1/18/2022 10:08PM,220104467,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,3001 HEATHROW DR,NA,CBC
1/18/2022 09:58PM,220104464,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,143 SHELDON AVE,NA,UTL
1/18/2022 09:55PM,220104463,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,919 30TH ST,NA,ASC
1/18/2022 09:34PM,220104459,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,114-6 E LINCOLN WAY,NA,ASC
1/18/2022 08:37PM,220104448,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2644-6 HUNT ST,NA,NRSP
1/18/2022 08:04PM,220104444,PHONE,LAW DEPARTMENT ASSIST,3803 BROOKDALE AVE,22000227,NOR
1/18/2022 07:58PM,220104442,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3440 GRAND AVE,NA,NRSP
1/18/2022 07:10PM,220104437,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/NORTH DAKOTA AVE,NA,CIT
1/18/2022 06:53PM,220104436,PHONE,VEHICLE FIRE,DELAWARE AVE/ONTARIO ST,NA,NOR
1/18/2022 06:42PM,220104433,PHONE,MOTOR VEH CRASH/PROP DAMAGE,S DAYTON AVE/SE 16TH ST,22000226,RPT
1/18/2022 06:37PM,220104432,PHONE,RECKLESS DRIVER,MORTENSEN RD/SOUTH DAKOTA AVE,NA,NAT
1/18/2022 06:27PM,220104430,PHONE,PRIVATE TOW,2922 WEST ST,NA,PTOW
1/18/2022 06:05PM,220104425,PHONE,PARKING ENFORCEMENT/COMPLAINT,1300-BLK IOWA CIR,NA,INFO
1/18/2022 05:52PM,220104423,PHONE,DISORDERLY CONDUCT,2821-102 TALON DR,NA,DUP
1/18/2022 05:52PM,220104422,PHONE,CIVIL MATTER,2821-102 TALON DR,NA,ASC
1/18/2022 05:49PM,220104420,PHONE,PARKING ENFORCEMENT/COMPLAINT,534 S DUFF AVE,NA,NOR
1/18/2022 05:37PM,220104418,SELF,CITIZEN CONTACT,172 S GRAND AVE,NA,NOR
1/18/2022 05:31PM,220104416,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1108-1 S 4TH ST,NA,NRSP
1/18/2022 05:05PM,220104409,PHONE,PARKING ENFORCEMENT/COMPLAINT,MORTENSEN RD/MILLER AVE,NA,UTL
1/18/2022 04:52PM,220104407,PHONE,DISORDERLY CONDUCT,LINCOLN WAY/CLARK AVE,NA,UTL
1/18/2022 04:51PM,220104406,PHONE,MOTOR VEH CRASH/PROP DAMAGE,1600-BLK 13TH ST,22000225,RPT
1/18/2022 04:14PM,220104401,PHONE,CIVIL MATTER,3801 LINCOLN WAY,NA,ASC
1/18/2022 03:57PM,220104400,PHONE,RECKLESS DRIVER,3800-BLK PHOENIX ST,NA,ASC
1/18/2022 03:49PM,220104399,PHONE,PARKING ENFORCEMENT/COMPLAINT,100-BLK MARKET AVE,NA,NOR
1/18/2022 03:26PM,220104395,PHONE,HIT & RUN PROPERTY DAMAGE,3800-BLK TRIPP ST,22000223,RPT
1/18/2022 03:18PM,220104393,PHONE,MOTOR VEH CRASH/PROP DAMAGE,120-BLK AIRPORT RD,22000224,RPT
1/18/2022 03:01PM,220104387,PHONE,LAW DEPARTMENT ASSIST,515 CLARK AVE,22000222,RPT
1/18/2022 02:51PM,220104384,PHONE,MOTORIST ASSISTANCE,S 16TH ST/UNIVERSITY BLVD,NA,NOR
1/18/2022 02:42PM,220104381,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3803 BROOKDALE AVE,NA,NAT
1/18/2022 02:01PM,220104373,SELF,DISORDERLY CONDUCT,3915 MORTENSEN RD,NA,NOR
1/18/2022 02:01PM,220104372,PHONE,RECKLESS DRIVER,146 MM US HIGHWAY 30 W,NA,INFO
1/18/2022 01:41PM,220104367,PHONE,CIVIL MATTER,3532 TRIPP ST,NA,NOR
1/18/2022 01:28PM,220104362,PHONE,RECKLESS DRIVER,150 MM US HIGHWAY 30 W,NA,NOR
1/18/2022 01:04PM,220104353,PHONE,VANDALISM / CRIMINAL MISCHIEF,5312 NORRIS ST,22000221,RPT
1/18/2022 12:53PM,220104346,PHONE,PRIVATE TOW,224 HAYWARD AVE,NA,PTOW
1/18/2022 12:27PM,220104333,PHONE,PUBLIC INTOXICATION,1921 AMES HIGH DR,NA,ASC
1/18/2022 11:19AM,220104320,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1214-108 FLORIDA AVE,NA,ASC
1/18/2022 11:02AM,220104315,PHONE,MOTOR VEH CRASH/PROP DAMAGE,1700-BLK LINCOLN WAY,22000219,RPT
1/18/2022 10:54AM,220104313,PHONE,MOTOR VEH CRASH/PROP DAMAGE,640 LINCOLN WAY,NA,NOR
1/18/2022 10:12AM,220104307,PHONE,PRIVATE TOW,2320 LINCOLN WAY,NA,PTOW
1/18/2022 09:45AM,220104304,PHONE,PARKING ENFORCEMENT/COMPLAINT,4701 STEINBECK ST,NA,CIT
1/18/2022 09:43AM,220104303,PHONE,MOTOR VEH CRASH/PROP DAMAGE,ONTARIO ST/HYLAND AVE,NA,INFO
1/18/2022 09:16AM,220104299,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,300-BLK N RIVERSIDE DR,NA,INFO
1/18/2022 09:09AM,220104298,PHONE,CIVIL MATTER,5421 ROWLING DR,NA,ASC
1/18/2022 09:07AM,220104297,SELF,OUTREACH,210 LYNN AVE,NA,ASC
1/18/2022 09:03AM,220104295,PHONE,THEFT / FRAUD / FORGERY,515 CLARK AVE,22000218,RPT
1/18/2022 08:41AM,220104288,PHONE,PARKING ENFORCEMENT/COMPLAINT,2800-BLK WHITE OAK DR,NA,NOR
1/18/2022 08:27AM,220104282,PHONE,DISORDERLY CONDUCT,107 E LIME CT,NA,NOR
1/18/2022 08:04AM,220104278,PHONE,MOTOR VEH CRASH/PROP DAMAGE,US HIGHWAY 30/S DUFF AVE,NA,NOR
1/18/2022 07:45AM,220104272,PHONE,RECKLESS DRIVER,144 MM US HIGHWAY 30 E,NA,UTL
1/18/2022 06:31AM,220104263,W911,MEDICAL ASSIST/AMBULANCE CALL,2625 GRAND AVE,NA,NRSP
1/18/2022 06:23AM,220104261,W911,MOTOR VEH CRASH/PROP DAMAGE,SOUTH DAKOTA AVE/US HIGHWAY 30 RA,22000217,RPT
