Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
2/18/2023 06:44PM,230205954,SELF,TRAFFIC STOP / ENFORCEMENT,GREENSBORO DR/STANGE RD,NA,CIT
2/18/2023 06:33PM,230205951,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,534 S DUFF AVE,NA,ASC
2/18/2023 05:53PM,230205936,PHONE,MOTORIST ASSISTANCE,HYLAND AVE/13TH ST,NA,ASC
2/18/2023 05:31PM,230205932,PHONE,MOTORIST ASSISTANCE,UNIVERSITY BLVD/S 16TH ST,NA,NOR
2/18/2023 05:20PM,230205930,PHONE,DISTURBANCE & NOISE PARTY,2126 GREELEY ST,NA,NAT
2/18/2023 05:14PM,230205929,PHONE,PRIVATE TOW,802 DICKINSON AVE,NA,PTOW
2/18/2023 05:04PM,230205927,SELF,TRAFFIC STOP / ENFORCEMENT,428 LINCOLN WAY,NA,CIT
2/18/2023 04:47PM,230205925,PHONE,VANDALISM / CRIMINAL MISCHIEF,209-7 S 5TH ST,23000645,RPT
2/18/2023 04:27PM,230205922,PHONE,DISORDERLY CONDUCT,4325-14 MARICOPA DR,NA,NOR
2/18/2023 04:21PM,230205921,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/GILCHRIST ST,NA,WAR
2/18/2023 04:15PM,230205919,SELF,TRAFFIC STOP / ENFORCEMENT,149 MM US HIGHWAY 30 W,NA,WAR
2/18/2023 03:16PM,230205909,PHONE,DISORDERLY CONDUCT,205 SE 5TH ST,NA,UTL
2/18/2023 02:24PM,230205901,PHONE,THEFT / FRAUD / FORGERY,700 SE 16TH ST,23000644,ARR
2/18/2023 02:13PM,230205897,W911,RECKLESS DRIVER,LINCOLN WAY/FRANKLIN AVE,NA,UTL
2/18/2023 01:55PM,230205896,PHONE,CIVIL MATTER,2307 JENSEN AVE,NA,ASC
2/18/2023 01:38PM,230205893,PHONE,GENERAL ALARM BANK / RESIDENTI,2497 N LOOP DR,NA,INFO
2/18/2023 01:30PM,230205890,PHONE,THEFT / FRAUD / FORGERY,640 LINCOLN WAY,23000643,RPT
2/18/2023 12:07PM,230205883,PHONE,MOTOR VEH CRASH/PROP DAMAGE,2019 E LINCOLN WAY,NA,NOR
2/18/2023 10:51AM,230205874,PHONE,VANDALISM / CRIMINAL MISCHIEF,1417 MAYFIELD DR,23000642,RPT
2/18/2023 10:28AM,230205866,W911,MOTOR VEH CRASH / INJURY,640 LINCOLN WAY,23000641,RPT
2/18/2023 10:19AM,230205861,PHONE,THEFT / FRAUD / FORGERY,515 DOUGLAS AVE,NA,NOR
2/18/2023 10:17AM,230205859,PHONE,PARKING ENFORCEMENT/COMPLAINT,KILDEE ST/BEACH AVE,NA,ASC
2/18/2023 10:13AM,230205858,PHONE,FIGHT IN PROGRESS,528 S DUFF AVE,23000640,RPT
2/18/2023 10:04AM,230205854,PHONE,OUTREACH,619 FARM HOUSE LN,NA,INFO
2/18/2023 09:53AM,230205851,W911,MEDICAL ASSIST/AMBULANCE CALL,2347 HILTON CT,NA,NRSP
2/18/2023 09:37AM,230205846,PHONE,PARKING ENFORCEMENT/COMPLAINT,1310 20TH ST,NA,NOR
2/18/2023 09:27AM,230205845,PHONE,VANDALISM / CRIMINAL MISCHIEF,1807 24TH ST,NA,NOR
2/18/2023 09:11AM,230205842,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,205 SE 5TH ST,NA,INFO
2/18/2023 09:07AM,230205839,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3420 EISENHOWER AVE,NA,NRSP
2/18/2023 08:55AM,230205837,PHONE,DISORDERLY CONDUCT,534 S DUFF AVE,23000639,RPT
2/18/2023 08:05AM,230205824,PHONE,DOMESTIC DISPUTE,716 S DUFF AVE,23000638,ARR
2/18/2023 07:43AM,230205822,PHONE,MEDICAL ASSIST/AMBULANCE CALL,228-1 WELCH AVE,NA,NRSP
2/18/2023 07:27AM,230205818,PHONE,THEFT / FRAUD / FORGERY,4506 LINCOLN WAY,23000637,RPT
2/18/2023 07:11AM,230205812,PHONE,VANDALISM / CRIMINAL MISCHIEF,3810 COLUMBINE AVE,NA,NOR
2/18/2023 06:41AM,230205811,SELF,TRAFFIC STOP / ENFORCEMENT,GRAND AVE/24TH ST,NA,CIT
