Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
2/10/2023 12:59AM,230203045,SELF,TRAFFIC STOP / ENFORCEMENT,100-BLK S 16TH ST,NA,WAR
2/10/2023 12:56AM,230203043,SELF,TRAFFIC STOP / ENFORCEMENT,9TH ST/BURNETT AVE,NA,WAR
2/10/2023 12:31AM,230203033,PHONE,DISORDERLY CONDUCT,4710-208 STEINBECK ST,NA,NOR
2/10/2023 12:24AM,230203031,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/NORTH DAKOTA AVE,NA,WAR
2/9/2023 11:54PM,230203024,SELF,TRAFFIC STOP / ENFORCEMENT,325 DUFF AVE,NA,WAR
2/9/2023 10:33PM,230203012,PHONE,GENERAL ALARM BANK / RESIDENTI,238 ALEXANDER AVE,NA,BIL
2/9/2023 09:55PM,230203009,PHONE,DISORDERLY CONDUCT,4370-101 MARICOPA DR,23000522,RPT
2/9/2023 09:18PM,230202996,PHONE,MEDICAL ASSIST/AMBULANCE CALL,528-102 BILLY SUNDAY RD,NA,NRSP
2/9/2023 08:59PM,230202991,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/BEACH AVE,NA,CIT
2/9/2023 07:45PM,230202962,PHONE,TRESPASS,113 COLORADO AVE,NA,NOR
2/9/2023 07:25PM,230202955,SELF,TRAFFIC STOP / ENFORCEMENT,5TH ST/GRAND AVE,NA,WAR
2/9/2023 07:19PM,230202954,SELF,TRAFFIC STOP / ENFORCEMENT,S DUFF AVE/CHESTNUT ST,NA,WAR
2/9/2023 06:55PM,230202947,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1404 S DUFF AVE,NA,ASC
2/9/2023 06:24PM,230202943,PHONE,REPOSSESSION,4551 TWAIN CIR,NA,REPO
2/9/2023 05:56PM,230202935,PHONE,DISORDERLY CONDUCT,1111 DUFF AVE,NA,NOR
2/9/2023 05:42PM,230202933,PHONE,PRIVATE TOW,304 LYNN AVE,NA,PTOW
2/9/2023 05:22PM,230202926,W911,DISORDERLY CONDUCT,611 CLARK AVE,NA,NOR
2/9/2023 05:13PM,230202925,PHONE,DISORDERLY CONDUCT,225 S KELLOGG AVE,23000521,ARR
2/9/2023 04:53PM,230202921,SELF,TRAFFIC STOP / ENFORCEMENT,GEORGE W CARVER AVE/VALLEY VIEW R,NA,CIT
2/9/2023 04:38PM,230202915,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/FRANKLIN AVE,23000520,RPT
2/9/2023 04:35PM,230202914,SELF,OUTREACH,524 RIVER HILLS DR,NA,ASC
2/9/2023 04:33PM,230202912,SELF,TRAFFIC STOP / ENFORCEMENT,BLOOMINGTON RD/TOP O HOLLOW RD,NA,CIT
2/9/2023 04:26PM,230202910,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/FRANKLIN AVE,NA,WAR
2/9/2023 04:20PM,230202909,SELF,TRAFFIC STOP / ENFORCEMENT,HOOVER AVE/KINYON CIR,NA,CIT
2/9/2023 04:04PM,230202906,SELF,TRAFFIC STOP / ENFORCEMENT,15TH ST/DUFF AVE,NA,WAR
2/9/2023 04:00PM,230202904,PHONE,REPOSSESSION,227 S 5TH ST,NA,REPO
2/9/2023 03:53PM,230202902,PHONE,MOTOR VEH CRASH/PROP DAMAGE,ONTARIO ST/NORTH DAKOTA AVE,NA,ASC
2/9/2023 03:49PM,230202898,PHONE,ANIMAL CALL,325 BILLY SUNDAY RD,23000519,RPT
2/9/2023 03:45PM,230202893,SELF,TRAFFIC STOP / ENFORCEMENT,700-BLK E LINCOLN WAY,NA,CIT
2/9/2023 03:43PM,230202890,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/KELLOGG AVE,NA,WAR
2/9/2023 03:27PM,230202888,SELF,BUS VIOLATION,515 CLARK AVE,NA,NOR
2/9/2023 03:26PM,230202887,PHONE,SCAM,515 CLARK AVE,NA,INFO
2/9/2023 03:01PM,230202877,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2210-105 HAMILTON DR,NA,NRSP
2/9/2023 02:57PM,230202874,PHONE,SHOTS FIRED,3819 TRIPP ST,NA,NOR
2/9/2023 02:49PM,230202871,PHONE,PRIVATE TOW,2320 LINCOLN WAY,NA,PTOW
2/9/2023 02:26PM,230202866,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1325-228 COCONINO RD,NA,NRSP
2/9/2023 02:21PM,230202860,PHONE,MOTORIST ASSISTANCE,311 ASH AVE,NA,TOT
2/9/2023 02:19PM,230202858,PHONE,SCAM,1606-100 S DUFF AVE,NA,NOR
2/9/2023 01:50PM,230202851,PHONE,PARKING ENFORCEMENT/COMPLAINT,1226 BURNETT AVE,NA,ASC
2/9/2023 01:46PM,230202849,PHONE,REPOSSESSION,534 S DUFF AVE,NA,REPO
2/9/2023 01:41PM,230202845,SELF,TRAFFIC STOP / ENFORCEMENT,KELLOGG AVE/6TH ST,NA,WAR
2/9/2023 01:34PM,230202844,PHONE,ANIMAL CALL,534 S DUFF AVE,NA,TOT
2/9/2023 01:17PM,230202840,E911,MEDICAL ASSIST/AMBULANCE CALL,3300 GEORGE W CARVER AVE,NA,NRSP
2/9/2023 01:02PM,230202835,PHONE,PRIVATE TOW,428 S WALNUT AVE,NA,PTOW
2/9/2023 12:39PM,230202831,PHONE,REPOSSESSION,1101 LINCOLN WAY,NA,REPO
2/9/2023 12:32PM,230202828,PHONE,MOTOR VEH CRASH/PROP DAMAGE,129 S DUFF AVE,NA,ASC
2/9/2023 11:45AM,230202816,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4255-19 EISENHOWER LN,NA,NRSP
2/9/2023 11:43AM,230202814,PHONE,PRIVATE TOW,320 S DUFF AVE,NA,PTOW
2/9/2023 11:37AM,230202813,SELF,OUTREACH,515 CLARK AVE,NA,ASC
2/9/2023 11:17AM,230202806,PHONE,THEFT / FRAUD / FORGERY,3001 REGENCY CT,23000517,RPT
2/9/2023 11:09AM,230202801,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3300-159 GEORGE W CARVER AVE,NA,NRSP
2/9/2023 10:11AM,230202782,PHONE,MOTOR VEH CRASH/PROP DAMAGE,1018 DUFF AVE,23000516,RPT
2/9/2023 09:33AM,230202769,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,KILDEE ST/COUNTRY CLUB BLVD,NA,ASC
2/9/2023 09:06AM,230202761,PHONE,THEFT / FRAUD / FORGERY,125 6TH ST,NA,ASC
2/9/2023 08:55AM,230202756,E911,MEDICAL ASSIST/AMBULANCE CALL,3300-248 GEORGE W CARVER AVE,NA,NRSP
2/9/2023 08:38AM,230202749,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3310 BAYBERRY CIR,NA,NRSP
2/9/2023 08:02AM,230202741,PHONE,DISORDERLY CONDUCT,2705 BRISTOL DR,23000515,RPT
2/9/2023 06:15AM,230202729,PHONE,CITIZEN CONTACT,117-208 5TH ST,NA,NOR
